1	2	0.839730471303
3	2	0.804792057243
4	2	0.800550939824
5	2	0.67061044375
6	2	0.804665451023
7	2	0.824246900349
8	2	0.860774529712
9	2	0.703909929152
10	2	0.650463597257
11	2	0.882931745573
12	2	0.843292506689
13	2	0.852444929626
14	2	0.759953570525
15	2	0.900466958805
16	2	0.789819447846
17	2	0.872433266237
18	2	0.790268339396
19	2	0.839541531413
20	2	0.790268339396
21	2	0.83812128976
22	2	0.835142094209
23	2	0.78581348866
24	2	0.666796664134
25	2	0.887257969742
26	2	0.910918618846
27	2	0.743121655769
28	2	0.792226876943
29	2	0.784646184798
30	2	0.666796664134
31	2	0.880487227444
32	2	0.795692435041
33	2	0.800550939824
34	2	0.784848612935
35	2	0.699212541117
36	2	0.769856652488
37	2	0.710931589911
38	2	0.861353917846
39	2	0.768005095041
40	2	0.790268339396
41	2	0.69895080709
42	2	0.819570406322
43	2	0.711883669822
44	2	0.75357209792
45	2	0.766923912086
46	2	0.714265709525
47	2	0.790268339396
48	2	0.746337741809
49	2	0.784573821991
50	2	0.666796664134
51	2	0.769856652488
52	2	0.777451485569
53	2	0.790268339396
54	2	0.826487539148
55	2	0.78540814661
56	2	0.666796664134
57	2	0.733294580963
58	2	0.699741730569
59	2	0.741456999032
60	2	0.822774113709
61	2	0.740974878136
62	2	0.699099316146
63	2	0.8339707979
64	2	0.7362869674
65	2	0.734886769482
66	2	0.866127355066
67	2	0.834119701671
68	2	0.742667660322
69	2	0.790268339396
70	2	0.791857333201
71	2	0.820517139448
72	2	0.83111708325
73	2	0.812220645975
74	2	0.83485615235
75	2	0.826400814203
76	2	0.790900278211
77	2	0.790268339396
78	2	0.751948064159
79	2	0.735582439275
80	2	0.666796664134
81	2	0.809029888026
82	2	0.790268339396
83	2	0.800778353431
84	2	0.7878671846
85	2	0.694356401522
86	2	0.769856652488
87	2	0.881687030738
88	2	0.790268339396
89	2	0.774684959676
90	2	0.804668370556
91	2	0.788027848747
92	2	0.803378630761
93	2	0.784831247361
94	2	0.870288670311
95	2	0.812416586968
96	2	0.830681958854
97	2	0.710645489449
98	2	0.823968647487
99	2	0.792809906713
100	2	0.853395923583
101	2	0.706456025334
102	2	0.780728942218
103	2	0.823872399159
104	2	0.790268339396
105	2	0.784118833538
106	2	0.790268339396
107	2	0.715575442247
108	2	0.726297119554
109	2	0.818933815955
110	2	0.741108664557
111	2	0.733826176888
112	2	0.776117498473
113	2	0.795371281824
114	2	0.764686652326
115	2	0.789821017702
116	2	0.800550939824
117	2	0.761819325531
118	2	0.790268339396
119	2	0.679342647277
120	2	0.798986557321
121	2	0.699929178534
122	2	0.7986118539
123	2	0.744621490315
124	2	0.696275433169
125	2	0.771599020167
126	2	0.799921301737
127	2	0.744667787636
